f  [Hz] 	 ZLong real [Ohm]	 ZLong imag [Ohm]	 ZLongSurf real [Ohm]	 ZLongSurf imag [Ohm]	 ZLongDSC real [Ohm]	 ZLongDSC imag [Ohm]	 ZLongISC real [Ohm]	 ZLongISC imag [Ohm]
130.0	6.09367276180227e-05	3.909238290093278e-08	1.3400686307300767e-05	8.596864005302278e-09	-0.0	-0.0005767422836191033	0.0	0.0005373863310577745
140.0	7.040694430201307e-05	4.864220000222216e-08	1.54832957286637e-05	1.069697847269986e-08	-0.0	-0.0006185998622252414	0.0	0.0005762165286976563
150.0	8.050010032331966e-05	5.958780294771305e-08	1.770289666522877e-05	1.3104042278886408e-08	-0.0	-0.0006602846820907794	0.0	0.0006148739675969385
160.0	9.120056616259625e-05	7.200907384041669e-08	2.005605200617496e-05	1.5835622415820063e-08	-0.0	-0.0007018082781897028	0.0	0.0006533701827296058
170.0	0.00010249202147570252	8.598223012254541e-08	2.2539172720374406e-05	1.89084799744579e-08	-0.0	-0.0007431807406005467	0.0	0.0006917152641741936
180.0	0.00011435752025565292	1.0157971200218946e-07	2.5148532186253362e-05	2.233854538858918e-08	-0.0	-0.0007844109701390339	0.0	0.0007299181127464247
190.0	0.00012677955674153478	1.1887008987307585e-07	2.7880280685920325e-05	2.6140898075376952e-08	-0.0	-0.0008255068770170889	0.0	0.0007679866386582237
200.0	0.0001397401316179978	1.3791799153656864e-07	3.0730459963194085e-05	3.0329750430640035e-08	-0.0	-0.0008664755375698423	0.0	0.0008059279182447208
210.0	0.00015322081806713308	1.587840488701371e-07	3.369501774917065e-05	3.491843610063658e-08	-0.0	-0.000907323319563992	0.0	0.0008437483192726146
220.0	0.00016720282725696267	1.8152486344209472e-07	3.67698221638942e-05	3.991940242035027e-08	-0.0	-0.0009480559835876143	0.0	0.0008814536023299808
230.0	0.0001816670728764999	2.0619299043385863e-07	3.995067590835816e-05	4.534420687781046e-08	-0.0	-0.0009886787659702885	0.0	0.0009190490037463991
240.0	0.00019659423435601923	2.3283694011283175e-07	4.3233330167368615e-05	5.120351743799593e-08	-0.0	-0.0010291964472572746	0.0	0.0009565393040671293
250.0	0.00021196481844210232	2.6150119599415113e-07	4.661349815060421e-05	5.750711653681189e-08	-0.0	-0.0010696134092531937	0.0	0.0009939288850967923
260.0	0.00022775921882963227	2.922262487411595e-07	5.00868682063766e-05	6.426390853619312e-08	-0.0	-0.0011099336829254304	0.0	0.0010312217778027726
270.0	0.00024395777358667163	3.2504864478097e-07	5.364911645002069e-05	7.148193041522495e-08	-0.0	-0.0011501609889278607	0.0	0.0010684217028389474
280.0	0.0002605408201424425	3.6000104855561696e-07	5.729591885638299e-05	7.916836545988641e-08	-0.0	-0.0011902987721136471	0.0	0.0011055321050584773
290.0	0.00027748874764304014	3.9711231728799425e-07	6.102296277344449e-05	8.732955970493874e-08	-0.0	-0.0012303502311119335	0.0	0.0011425561830905075
300.0	0.00029478204651347964	4.3640758711244983e-07	6.482595782158388e-05	9.597104087503241e-08	-0.0	-0.0012703183438206645	0.0	0.0011794969148329827
310.0	0.0003124013550978212	4.779083694118742e-07	6.87006461502768e-05	1.0509753957033948e-07	-0.0	-0.0013102058894969544	0.0	0.0012163570795430169
320.0	0.0003303275032811304	5.216326561969152e-07	7.264281203106605e-05	1.1471301244065316e-07	-0.0	-0.0013500154679944492	0.0	0.0012531392770742552
330.0	0.00034854155302744936	5.675950333794518e-07	7.664829077232687e-05	1.2482066709552574e-07	-0.0	-0.0013897495165939126	0.0	0.001289845944707463
340.0	0.00036702483579676424	6.158068008129327e-07	8.071297694768804e-05	1.3542298850251798e-07	-0.0	-0.0014294103247920805	0.0	0.0013264793719393747
350.0	0.0003857589868305459	6.662760980018019e-07	8.483283193581594e-05	1.465217666321454e-07	-0.0	-0.0014690000473493068	0.0	0.0013630417135303448
360.0	0.00040472597632023704	7.190080344258759e-07	8.900389077472295e-05	1.5811812511770583e-07	-0.0	-0.0015085207158449933	0.0	0.0013995350010597755
370.0	0.0004239081374952876	7.740048234690151e-07	9.322226833864893e-05	1.702125507077326e-07	-0.0	-0.0015479742489481658	0.0	0.001435961153196692
380.0	0.0004432881916875126	8.312659189940103e-07	9.748416485000156e-05	1.8280492330038058e-07	-0.0	-0.0015873624615770421	0.0	0.0014723219848593123
390.0	0.00046284927044630433	8.907881536626863e-07	0.00010178587074274537	1.958945463616058e-07	-0.0	-0.0016266870730938165	0.0	0.0015086192154098307
400.0	0.00048257493479468674	9.525658781613384e-07	0.0001061237708970293	2.0948017754243797e-07	-0.0	-0.00166594971465849	0.0	0.001544854476008248
410.0	0.0005024491917294001	1.0165911005511246e-06	0.00011049434826774491	2.2356005932373231e-07	-0.0	-0.0017051519358468944	0.0	0.001581029316230396
420.0	0.0005224565080792687	1.0828536250291069e-06	0.00011489418693214049	2.3813194953131632e-07	-0.0	-0.00174429521062273	0.0	0.001617145210039976
430.0	0.0005425818218450365	1.1513411894478218e-06	0.00011931997458358129	2.531931515781228e-07	-0.0	-0.0017833809427405527	0.0	0.0016532035611915427
440.0	0.0005628105511508397	1.2220396010084946e-06	0.00012376850450008102	2.687405443046862e-07	-0.0	-0.0018224104706459163	0.0	0.00168920570813065
450.0	0.0005831286009426298	1.2949328695988311e-06	0.0001282366770173622	2.8477061130165466e-07	-0.0	-0.0018613850719298494	0.0	0.0017251529284483269
460.0	0.000603522367572335	1.3700033383184226e-06	0.00013272150053696567	3.012794696138254e-07	-0.0	-0.0019003059673872067	0.0	0.0017610464429394285
470.0	0.0006239787414083949	1.4472318107799055e-06	0.00013722009210033733	3.1826289773513234e-07	-0.0	-0.001939174324721976	0.0	0.0017968874193079417
480.0	0.0006444851076138976	1.526597674847278e-06	0.00014172967755994936	3.3571636282012274e-07	-0.0	-0.0019779912619371167	0.0	0.0018326769755568266
490.0	0.0006650293452326704	1.6080790225090372e-06	0.00014624759137832116	3.5363504704543735e-07	-0.0	-0.002016757850441798	0.0	0.0018684161830952513
500.0	0.0006855998247219749	1.6916527656518883e-06	0.00015077127608543046	3.72013873069778e-07	-0.0	-0.002055475117904899	0.0	0.0019041060695920964
510.0	0.0007061854040674825	1.7772947475327422e-06	0.00015529828142435198	3.9084752854788125e-07	-0.0	-0.002094144050880151	0.0	0.0019397476216010926
520.0	0.0007267754236127673	1.864979849804263e-06	0.0001598262632142036	4.1013048966666486e-07	-0.0	-0.0021327655972253096	0.0	0.0019753417869799957
530.0	0.0007473596997310274	1.9546820949806017e-06	0.00016435298195848486	4.298570436786196e-07	-0.0	-0.002171340668335193	0.0	0.0020108894771236224
540.0	0.0007679285174620598	2.04637474427131e-06	0.0001688763012258636	4.5002131041661076e-07	-0.0	-0.0022098701412061107	0.0	0.0020463915690282844
550.0	0.0007884726222320465	2.14003039074729e-06	0.00017339418582926143	4.706172627821407e-07	-0.0	-0.0022483548603473573	0.0	0.002081848907203275
560.0	0.0008089832107681098	2.235621047829672e-06	0.0001779046998278604	4.916387462050689e-07	-0.0	-0.002286795639553622	0.0	0.002117262305443283
570.0	0.0008294519213135973	2.3331182331207997e-06	0.00018240600437533156	5.130794970790093e-07	-0.0	-0.002325193263550776	0.0	0.002152632548474181
580.0	0.0008498708232440575	2.4324930476240014e-06	0.00018689635543626889	5.349331601826666e-07	-0.0	-0.0023635484895261345	0.0	0.002187960393483284
590.0	0.0008702324061776167	2.5337162504152908e-06	0.00019137410139143587	5.571933051010029e-07	-0.0	-0.0024018620485531618	0.0	0.0022232465715440546
600.0	0.0008905295686672789	2.636758328855106e-06	0.00019583768055107275	5.798534416656031e-07	-0.0	-0.0024401346469195384	0.0	0.0022584917889441757
610.0	0.0009107556065565649	2.7415895644370143e-06	0.00020028561859416742	6.029070344355636e-07	-0.0	-0.002478366967366702	0.0	0.0022936967284250833
620.0	0.0009309042010737981	2.8481800943894023e-06	0.00020471652595025242	6.263475162444101e-07	-0.0	-0.002516559670248061	0.0	0.002328862050340186
630.0	0.0009509694067343843	2.9564999691550216e-06	0.000209129095138977	6.501683008405107e-07	-0.0	-0.0025547133946124886	0.0	0.0023639883937383584
640.0	0.0009709456391147945	3.066519205884574e-06	0.00021352209808146597	6.74362794650929e-07	-0.0	-0.0025928287592189925	0.0	0.0023990763773786053
650.0	0.0009908276625562062	3.1782078380821476e-06	0.00021789438339620869	6.989244076990261e-07	-0.0	-0.0026309063634879586	0.0	0.0024341266006813154
660.0	0.00101061057785062	3.2915359615568586e-06	0.00022224487369109503	7.23846563709755e-07	-0.0	-0.0026689467883938556	0.0	0.002469139644620957
670.0	0.001030289809957026	3.4064737768219333e-06	0.00022657256286205918	7.491227094337044e-07	-0.0	-0.0027069505973038185	0.0	0.002504116072564663
680.0	0.0010498610957903793	3.5229916281085313e-06	0.00023087651340773503	7.747463232266876e-07	-0.0	-0.00274491833676613	0.0	0.0025390564310607193
690.0	0.0010693204721216182	3.6410600391353395e-06	0.00023515585376853115	8.007109229158864e-07	-0.0	-0.0027828505372523827	0.0	0.0025739612505807155
700.0	0.0010886642636225563	3.7606497457994043e-06	0.00023940977569756556	8.270100729889412e-07	-0.0	-0.002820747713856525	0.0	0.0026088310462186026
710.0	0.001107889071085463	3.881731725938787e-06	0.00024363753167001576	8.536373911391007e-07	-0.0	-0.00285861036695403	0.0	0.0026436663183498515
720.0	0.0011269917598433895	4.004277226322009e-06	0.0002478384323366158	8.805865542005097e-07	-0.0	-0.002896438982823843	0.0	0.0026784675532534083
730.0	0.0011459694484137145	4.128257787007433e-06	0.0002520118440262411	9.078513035051187e-07	-0.0	-0.0029342340342358576	0.0	0.002713235223699167
740.0	0.0011648194973841685	4.25364526323306e-06	0.0002561571863018181	9.354254496965003e-07	-0.0	-0.0029719959810061277	0.0	0.002747969789503182
750.0	0.0011835394985575585	4.380411844967321e-06	0.00026027392957312414	9.633028770292935e-07	-0.0	-0.003009725270522102	0.0	0.0027826716980528994
760.0	0.0012021272643686278	4.508530074270321e-06	0.0002643615927694334	9.9147754718714e-07	-0.0	-0.0030474223382398213	0.0	0.002817341384804362
770.0	0.0012205808175839922	4.637972860592162e-06	0.00026841974107441455	1.0199435026469623e-06	-0.0	-0.0030850876081549403	0.0	0.0028519792737532255
780.0	0.0012388983812937056	4.768713494152973e-06	0.0002724479837251615	1.0486948696213846e-06	-0.0	-0.003122721493249311	0.0	0.0028865857778813406
790.0	0.001257078369200953	4.900725657508452e-06	0.0002764459718767846	1.0777258606021293e-06	-0.0	-0.003160324395914624	0.0	0.0029211612995803968
800.0	0.0012751193762144371	5.03398343545042e-06	0.0002804133965335693	1.1070307765372624e-06	-0.0	-0.0031978967083545968	0.0	0.0029557062310541144
810.0	0.0012930201693462735	5.168461323328942e-06	0.00028434998654731784	1.136604008661323e-06	-0.0	-0.0032354388129671023	0.0	0.0029902209547003644
820.0	0.001310779678916777	5.304134233933518e-06	0.0002882555066831814	1.1664400400085768e-06	-0.0	-0.0032729510827073497	0.0	0.0030247058434743554
830.0	0.0013283969900659146	5.4409775030158415e-06	0.000292129755752931	1.1965334466275333e-06	-0.0	-0.003310433881433388	0.0	0.0030591612612341362
840.0	0.0013458713345702667	5.578966893573018e-06	0.00029597256481541284	1.2268788985228766e-06	-0.0	-0.0033478875642349642	0.0	0.0030935875630694575
850.0	0.0013632020829629952	5.718078598974911e-06	0.00029978379544363953	1.2574711603432019e-06	-0.0	-0.003385312477746701	0.0	0.0031279850956149385
860.0	0.0013803887369535325	5.858289245032092e-06	0.0003035633380577918	1.288305091835784e-06	-0.0	-0.0034227089604465465	0.0	0.003162354197348528
870.0	0.0013974309221427722	5.999575891085656e-06	0.00030731111032320603	1.3193756480862394e-06	-0.0	-0.0034600773429403213	0.0	0.0031966951988760474
880.0	0.0014143283810289227	6.141916030205427e-06	0.00031102705561228064	1.3506778795621128e-06	-0.0	-0.003497417948233213	0.0	0.003231008423202682
890.0	0.0014310809662984537	6.285287588568618e-06	0.00031471114152907835	1.3822069319762397e-06	-0.0	-0.0035347310919888954	0.0	0.0032652941859921077
900.0	0.0014476886343961744	6.429668924089612e-06	0.0003183633584953123	1.413958045985416e-06	-0.0	-0.0035720170827770203	0.0	0.0032995527958139767
910.0	0.0014641514393679354	6.575038824370007e-06	0.00032198371839628595	1.445926556739594e-06	-0.0	-0.0036092762223097147	0.0	0.003333784554380417
920.0	0.0014804695269691772	6.721376504037174e-06	0.00032557225328529464	1.4781078932965964e-06	-0.0	-0.0036465088056676746	0.0	0.0033679897567721207
930.0	0.001496643129032183	6.8686616015208015e-06	0.00032912901414492026	1.510497577913244e-06	-0.0	-0.0036837151215163935	0.0	0.0034021686916545827
940.0	0.0015126725580847675	7.016874175330824e-06	0.000332654069703619	1.543091225226828e-06	-0.0	-0.003720895452313156	0.0	0.00343632164148509
950.0	0.001528558202212872	7.165994699882101e-06	0.0003361475053059466	1.5758845413369103e-06	-0.0	-0.0037580500745051735	0.0	0.003470448882710851
960.0	0.0015443005201594882	7.316004060922013e-06	0.00033960942183475614	1.6088733227997983e-06	-0.0	-0.0037951792587193815	0.0	0.0035045506859588023
970.0	0.0015599000366522573	7.466883550597233e-06	0.00034303993468368267	1.6420534555436719e-06	-0.0	-0.003832283269944347	0.0	0.003538627316217513
980.0	0.0015753573379520196	7.618614862209846e-06	0.0003464391727782187	1.6754209137153928e-06	-0.0	-0.0038693623677046826	0.0	0.003572679033011592
990.0	0.0015906730676146673	7.771180084692358e-06	0.00034980727764369655	1.7089717584654972e-06	-0.0	-0.003906416806228269	0.0	0.003606706090568923
1000.0	0.001605847922458651	7.92456169684876e-06	0.0003531444025184971	1.742702136681739e-06	-0.0	-0.003943446834606828	0.0	0.003640708737981226
1100.0	0.001750032609649178	9.499690956762197e-06	0.0003848522713011503	2.089091152479626e-06	-0.0	-0.00431245597937145	0.0	0.003979444073083289
1200.0	0.0018811662849962019	1.1139836384872858e-05	0.000413690072678741	2.44977797042362e-06	-0.0	-0.004679265212395521	0.0	0.0043159794964447995
1300.0	0.0020003751469181183	1.2832900542074995e-05	0.0004399054706187095	2.8221022247061897e-06	-0.0	-0.005044058305412065	0.0	0.004650498779798785
1400.0	0.0021088254233720756	1.45692855835924e-05	0.0004637549320438369	3.20395323902259e-06	-0.0	-0.005406990666028913	0.0	0.004983157330753075
1500.0	0.002207637169900324	1.6341353950504612e-05	0.00048548477003254343	3.5936514264431085e-06	-0.0	-0.005768195439239774	0.0	0.005314088294301378
1600.0	0.0022978433238937117	1.8142991151650984e-05	0.0005053221393811386	3.989852140131995e-06	-0.0	-0.006127787974784475	0.0	0.005643407020183522
1700.0	0.0023803744912466044	1.996926318081357e-05	0.0005234716910145012	4.391470335451154e-06	-0.0	-0.006485869173448386	0.0	0.005971214409184876
1800.0	0.0024560576898824123	2.1816152861697756e-05	0.0005401152956729114	4.7976225891931135e-06	-0.0	-0.006842528043388738	0.0	0.006297599469462671
1900.0	0.0025256221549868935	2.3680358683609222e-05	0.0005554133205495313	5.20758286123586e-06	-0.0	-0.00719784368672475	0.0	0.006622641303136129
2000.0	0.002589708278320178	2.555914175776079e-05	0.0005695065951477941	5.6207488384769e-06	-0.0	-0.007551886866807772	0.0	0.006946410673556595
2100.0	0.0026488775160974365	2.7450209279277342e-05	0.000582518590138162	6.036616306789605e-06	-0.0	-0.007904721261304756	0.0	0.007268971258391022
2200.0	0.002703622126707266	2.93516254780539e-05	0.0005945575587942453	6.45475956809412e-06	-0.0	-0.008256404476096461	0.0	0.0075903806635201744
2300.0	0.0027543741867431335	3.1261743210859586e-05	0.0006057185197216713	6.874816396675295e-06	-0.0	-0.008606988874478695	0.0	0.007910691252239855
2400.0	0.002801513661975248	3.3179151056196755e-05	0.0006160850317575015	7.296476404734563e-06	-0.0	-0.008956522261904035	0.0	0.008229950830002641
2500.0	0.002845375487197912	3.510263207899703e-05	0.0006257307509099808	7.719471974272975e-06	-0.0	-0.009305048456418726	0.0	0.008548203214854779
2600.0	0.0028862556994777035	3.70311314127345e-05	0.0006347207791302577	8.143571128025545e-06	-0.0	-0.009652607767696577	0.0	0.008865488716470079
2700.0	0.0029244167108868047	3.896373053599804e-05	0.0006431128238470049	8.568571872584062e-06	-0.0	-0.009999237402276389	0.0	0.009181844541387338
2800.0	0.0029600918213163194	4.089962666095841e-05	0.0006509581903859007	8.994297665684253e-06	-0.0	-0.010344971808689717	0.0	0.009497305138138118
2900.0	0.0029934890721367846	4.283811605071918e-05	0.0006583026294338376	9.420593747499647e-06	-0.0	-0.010689842973228081	0.0	0.00981190249301393
3000.0	0.003024794534568636	4.477858037819425e-05	0.000665187060189357	9.84732414080206e-06	-0.0	-0.011033880674870907	0.0	0.010125666384994209
3100.0	0.0030541751167180793	4.672047545811425e-05	0.0006716481876620788	1.0274369173000379e-05	-0.0	-0.01137711270618931	0.0	0.010438624606650064
3200.0	0.0030817809625420137	4.866332184637026e-05	0.0006777190302326411	1.0701623408828276e-05	-0.0	-0.01171956506571976	0.0	0.010750803156517967
3300.0	0.0031077475056796493	5.060669692201964e-05	0.0006834293713138634	1.112899390908635e-05	-0.0	-0.01206126212626992	0.0	0.011062226407405576
3400.0	0.0031321972316695097	5.255022815766343e-05	0.0006888061468825053	1.1556398750720806e-05	-0.0	-0.01240222678280708	0.0	0.011372917254280196
3500.0	0.00315524119376174	5.449358735171045e-05	0.0006938737788238042	1.1983765758432106e-05	-0.0	-0.012742480582934885	0.0	0.011682897244745452
3600.0	0.0031769803203589124	5.6436485647045066e-05	0.0006986544624527235	1.241103140922278e-05	-0.0	-0.013082043842447266	0.0	0.01199218669459529
3700.0	0.003197506546003674	5.83786691990607e-05	0.0007031684152311291	1.2838139879748248e-05	-0.0	-0.013420935748034518	0.0	0.012300804790520002
3800.0	0.0032169037926689788	6.031991538528276e-05	0.0007074340925647806	1.326504221276936e-05	-0.0	-0.013759174448878794	0.0	0.012608769681701736
3900.0	0.003235248823774129	6.226002947101351e-05	0.0007114683756112676	1.3691695583889404e-05	-0.0	-0.01409677713860209	0.0	0.012916098561762486
4000.0	0.0032526119897280503	6.419884166245797e-05	0.0007152867352335406	1.4118062653502664e-05	-0.0	-0.01443376012880435	0.0	0.013222807742302209
4100.0	0.0032690578807809323	6.613620449194255e-05	0.0007189033755694837	1.4544110991773931e-05	-0.0	-0.014770138915243924	0.0	0.013528912719079246
4200.0	0.0032846459004496737	6.807199048996311e-05	0.0007223313601347569	1.4969812566695167e-05	-0.0	-0.015105928237557818	0.0	0.013834428231730601
4300.0	0.0032994307706880996	7.000609010673886e-05	0.0007255827229155291	1.5395143287011316e-05	-0.0	-0.015441142133291591	0.0	0.014139368317801835
4400.0	0.003313462978228759	7.193840985218496e-05	0.0007286685665241659	1.5820082593178913e-05	-0.0	-0.01577579398690077	0.0	0.014443746361748479
4500.0	0.0033267891700695827	7.386887062813442e-05	0.0007315991491712882	1.624461309060254e-05	-0.0	-0.01610989657429564	0.0	0.014747575139480818
4600.0	0.003339452504865894	7.579740623062677e-05	0.0007343839619409108	1.666872022027088e-05	-0.0	-0.016443462103424778	0.0	0.015050866858947421
4700.0	0.00335149296597481	7.772396200320493e-05	0.0007370317976325032	1.709239196260126e-05	-0.0	-0.016776502251328054	0.0	0.015353633197188164
4800.0	0.0033629476410510792	7.964849362482279e-05	0.0007395508122473237	1.751561857088657e-05	-0.0	-0.017109028198035017	0.0	0.0156558853342326
4900.0	0.003373850972381723	8.15709660180549e-05	0.0007419485800398842	1.793839233119808e-05	-0.0	-0.01744105065763738	0.0	0.015957633984172437
5000.0	0.003384234981549181	8.349135236511933e-05	0.0007442321429239548	1.83607073459975e-05	-0.0	-0.017772579906823953	0.0	0.01625888942369648
5100.0	0.0033941294715088104	8.540963322067519e-05	0.0007464080549117281	1.8782559339031036e-05	-0.0	-0.01810362581113206	0.0	0.016559661518342057
5200.0	0.0034035622087413195	8.732579571167259e-05	0.0007484824221712307	1.920394547936716e-05	-0.0	-0.01843419784913925	0.0	0.016859959746686724
5300.0	0.003412559087780618	8.923983281556838e-05	0.0007504609392078873	1.962486422266797e-05	-0.0	-0.01876430513479365	0.0	0.0171597932226786
5400.0	0.003421144280111842	9.115174270920788e-05	0.0007523489216089074	2.0045315168000813e-05	-0.0	-0.019093956438058432	0.0	0.01745917071628086
5500.0	0.0034293403691743416	9.306152818144015e-05	0.0007541513357319915	2.0465298928665636e-05	-0.0	-0.01942316020402648	0.0	0.017758100672586388
5600.0	0.0034371684729822436	9.496919610329072e-05	0.0007558728256710026	2.0884817015679857e-05	-0.0	-0.019751924570644713	0.0	0.0180565912295421
5700.0	0.0034446483556854583	9.687475695010918e-05	0.0007575177377895118	2.1303871732693184e-05	-0.0	-0.02008025738517186	0.0	0.01835465023440673
5800.0	0.0034517985292307945	9.877822437070512e-05	0.0007590901430772463	2.1722466081235607e-05	-0.0	-0.020408166219481085	0.0	0.01865228525905344
5900.0	0.003458636346142816	0.00010067961479891636	0.0007605938575536641	2.214060367529681e-05	-0.0	-0.02073565838430695	0.0	0.018949503614216795
6000.0	0.0034651780843228865	0.00010257894710359464	0.0007620324609162395	2.2558288664354027e-05	-0.0	-0.021062740942526338	0.0	0.01924631236277366
6100.0	0.0034714390246602563	0.0001044762422732819	0.0007634093136080305	2.297552566402869e-05	-0.0	-0.021389420721553577	0.0	0.01954271833213839
6200.0	0.0034774335221582488	0.00010637152313228051	0.0007647275724591464	2.3392319693647046e-05	-0.0	-0.0217157043249228	0.0	0.019838728125845105
6300.0	0.003483175071199469	0.00010826481408511943	0.000765990205039315	2.380867612004532e-05	-0.0	-0.02204159814312275	0.0	0.020134348134382547
6400.0	0.003488676365505277	0.00011015614088668366	0.0007672000028436604	2.4224600607018537e-05	-0.0	-0.022367108363743404	0.0	0.020429584545340697
6500.0	0.0034939493532843173	0.00011204553043557788	0.0007683595934204975	2.4640099069878814e-05	-0.0	-0.022692240980988716	0.0	0.0207244433529235
6600.0	0.0034990052880122307	0.00011393301058847925	0.0007694714515383744	2.5055177634629418e-05	-0.0	-0.023017001804603338	0.0	0.02101893036687562
6700.0	0.003503854775238295	0.00011581860999348634	0.0007705379094793901	2.5469842601316268e-05	-0.0	-0.02334139646825857	0.0	0.021313051220868347
6800.0	0.00350850781577375	0.00011770235794064843	0.0007715611665368029	2.5884100411157618e-05	-0.0	-0.023665430437437386	0.0	0.02160681138038466
6900.0	0.0035129738455806922	0.00011958428422801305	0.0007725432977870572	2.629795761708637e-05	-0.0	-0.02398910901685557	0.0	0.021900216150140355
7000.0	0.0035172617726483358	0.00012146441904173164	0.0007734862621992958	2.6711420857383945e-05	-0.0	-0.024312437357452706	0.0	0.022193270681074986
7100.0	0.003521380011115236	0.0001233427928488445	0.00077439191013923	2.712449683210243e-05	-0.0	-0.02463542046298341	0.0	0.0224859799769432
7200.0	0.003525336512870999	0.000125219436301557	0.0007752619903187174	2.753719228201386e-05	-0.0	-0.024958063196237185	0.0	0.022778348900534488
7300.0	0.003529138796848461	0.00012709438015188034	0.0007760981562374493	2.79495139698387e-05	-0.0	-0.02528037028491304	0.0	0.023070382179547846
7400.0	0.0035327939761975514	0.00012896765517565064	0.0007769019721587952	2.8361468663536804e-05	-0.0	-0.025602346327171458	0.0	0.02336208441214378
7500.0	0.003536308783514084	0.00013083929210502262	0.0007776749186579034	2.877306312146197e-05	-0.0	-0.025923995796886947	0.0	0.023653460072196777
7600.0	0.0035396895942808623	0.00013270932156861327	0.0007784183977766696	2.9184304079198867e-05	-0.0	-0.026245323048619797	0.0	0.02394451351426715
7700.0	0.0035429424486641482	0.00013457777403856508	0.0007791337378170306	2.959519823792163e-05	-0.0	-0.02656633232232671	0.0	0.024235248978311575
7800.0	0.0035460730717956227	0.0001364446797838488	0.0007798221978012004	3.0005752254124587e-05	-0.0	-0.026887027747826146	0.0	0.02452567059414854
7900.0	0.0035490868926585538	0.0001383100688292052	0.0007804849716249559	3.0415972730593078e-05	-0.0	-0.027207413349034967	0.0	0.024815782385694884
8000.0	0.003551989061686366	0.00014017397091917386	0.0007811231919277634	3.082586620849302e-05	-0.0	-0.027527493047990518	0.0	0.02510558827498794
8100.0	0.003554784467172438	0.0001420364154867215	0.0007817379337014827	3.123543916047183e-05	-0.0	-0.027847270668671327	0.0	0.025395092086006283
8200.0	0.0035574777505815148	0.00014389743162600122	0.000782330217657522	3.164469798466796e-05	-0.0	-0.028166749940629492	0.0	0.02568429754830198
8300.0	0.003560073320845424	0.0001457570480688499	0.0007829010133706303	3.2053648999542326e-05	-0.0	-0.02848593450244559	0.0	0.025973208300455613
8400.0	0.003562575367718799	0.00014761529316465098	0.0007834512422159735	3.246229843944998e-05	-0.0	-0.028804827905017146	0.0	0.026261827893364696
8500.0	0.0035649878742643262	0.00014947219486323505	0.0007839817801147851	3.287065245087969e-05	-0.0	-0.029123433614690296	0.0	0.026550159793375383
8600.0	0.0035673146285311683	0.0001513277807004944	0.0007844934601025844	3.3278717089290436e-05	-0.0	-0.029441755016244537	0.0	0.026838207385267158
8700.0	0.0035695592344851465	0.00015318207778646658	0.00078498707473285	3.368649831649086e-05	-0.0	-0.029759795415738102	0.0	0.027125973975098264
8800.0	0.0035717251222444923	0.00015503511279561102	0.0007854633783279782	3.409400199850096e-05	-0.0	-0.030077558043222773	0.0	0.02741346279292048
8900.0	0.0035738155576706195	0.0001568869119590823	0.0007859230890884051	3.450123390385291e-05	-0.0	-0.03039504605533538	0.0	0.02770067699537063
9000.0	0.0035758336513595688	0.00015873750105877132	0.0007863668910699271	3.4908199702280664e-05	-0.0	-0.030712262537772442	0.0	0.027987619668145235
9100.0	0.003577782367076069	0.00016058690542293828	0.0007867954360384497	3.531490496375953e-05	-0.0	-0.031029210507655253	0.0	0.028274293828365597
9200.0	0.0035796645296689604	0.00016243514992328098	0.0007872093452106778	3.5721355157861534e-05	-0.0	-0.031345892915790666	0.0	0.028560702426838558
9300.0	0.0035814828325037565	0.000164282258973274	0.0007876092108886236	3.612755565339014e-05	-0.0	-0.031662312648833665	0.0	0.028846848350219112
9400.0	0.0035832398444452817	0.00016612825652764765	0.0007879955979951673	3.653351171826569e-05	-0.0	-0.03197847253135714	0.0	0.029132734423080137
9500.0	0.003584938016420974	0.00016797316608287797	0.0007883690455174029	3.693922851963314e-05	-0.0	-0.03229437532783311	0.0	0.02941836340989367
9600.0	0.003586579687592969	0.00016981701067858587	0.0007887300678639514	3.7344711124169736e-05	-0.0	-0.03261002374453107	0.0	0.029703738016929195
9700.0	0.003588167091165166	0.0001716598128997264	0.0007890791561420001	3.7749964498566524e-05	-0.0	-0.032925420431336665	0.0	0.029988860894072343
9800.0	0.003589702359849363	0.00017350159487950097	0.0007894167793593693	3.8154993510168694e-05	-0.0	-0.03324056798349581	0.0	0.030273734636569072
9900.0	0.0035911875310129073	0.00017534237830287545	0.0007897433855565393	3.8559802927749314e-05	-0.0	-0.03355546894328757	0.0	0.030558361786698393
10000.0	0.003592624551528617	0.00017718218441066432	0.0007900594028732041	3.896439742240745e-05	-0.0	-0.033870125801629014	0.0	0.0308427448353774
11000.0	0.003604718502666195	0.00019553085875242138	0.0007927190016364723	4.299948165846974e-05	-0.0	-0.037003782994834596	0.0	0.033673663931958864
12000.0	0.0036136144043491577	0.00021380208246465424	0.00079467531259267	4.701753361152099e-05	-0.0	-0.04011544107063549	0.0	0.03648258391113592
13000.0	0.0036202921386467605	0.00023201070435709332	0.0007961438230635081	5.1021818705370654e-05	-0.0	-0.04320693774636219	0.0	0.03927134249023911
14000.0	0.0036254074639392743	0.00025016852210445537	0.000797268741848686	5.50149313841941e-05	-0.0	-0.0462798270980929	0.0	0.04204149374534666
15000.0	0.003629408185660512	0.00026828488408595265	0.0007981485465064808	5.8998927463953267e-05	-0.0	-0.04933544057576488	0.0	0.04479436912639585
